token_id,1of1_rarity,watch_rarity,background_rarity,beard_rarity,chain_rarity,eyes_rarity,hat_over_headphones_rarity,hat_under_headphones_rarity,headphones_rarity,long_hair_rarity,mouth_rarity,shirt_rarity,short_hair_rarity,smoke_rarity,type_rarity
2994,0.0,0.1954,0.2075,0.0,0.0395,0.7254,0.0,0.0135,0.0879,0.0,0.7936,0.0,0.0,0.3735,0.3958
2995,0.0,0.0083,0.1974,0.0,0.0,0.0,0.0,0.0,0.104,0.1839,0.7936,0.0,0.0,0.381,0.5916
2996,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0565,0.0,0.0747,0.5916
2997,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.1839,0.2064,0.0,0.0,0.0,0.5916
2998,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0,0.381,0.3958
2999,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0199,0.381,0.5916
3000,0.0,0.0472,0.2023,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0752,0.7936,0.0,0.0,0.3735,0.5916
3001,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0017,0.381,0.3958
3002,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.0,0.3958
3003,0.0,0.0761,0.1974,0.0,0.0395,0.0342,0.0,0.02,0.0879,0.1839,0.7936,0.0,0.0,0.0,0.3958
3004,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0097,0.0532,0.0,0.7936,0.0611,0.0,0.3735,0.3958
3005,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0,0.381,0.5916
3006,0.0,0.1954,0.1846,0.0,0.0,0.0526,0.0,0.0,0.2421,0.1839,0.2064,0.0,0.0,0.381,0.3958
3007,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.0,0.5916
3008,0.0,0.0,0.2075,0.1036,0.0,0.0613,0.0,0.0135,0.104,0.1839,0.7936,0.0,0.0,0.3735,0.3958
3009,0.0,0.1006,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.381,0.5916
3010,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.019,0.2421,0.0,0.7936,0.0675,0.0,0.0,0.5916
3011,0.0,0.0518,0.1846,0.0,0.0,0.0,0.0,0.0,0.0879,0.1839,0.2064,0.0302,0.0,0.3735,0.3958
3012,0.0,0.1006,0.1956,0.0,0.0,0.0613,0.0058,0.0,0.0,0.0,0.7936,0.0,0.0,0.381,0.3958
3013,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0361,0.0,0.0,0.3958
3014,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0348,0.3735,0.5916
3015,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.381,0.3958
3016,0.0,0.1954,0.1956,0.1036,0.0,0.0547,0.0,0.0,0.2421,0.0,0.7936,0.0215,0.0,0.3735,0.5916
3017,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0,0.0,0.5916
3018,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0361,0.0,0.3735,0.3958
3019,0.0,0.1954,0.2023,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0,0.0747,0.5916
3020,0.0,0.0,0.1974,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0302,0.0,0.0,0.3958
3021,0.0,0.0,0.1956,0.0,0.0,0.0,0.0,0.0084,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.3958
3022,0.0,0.0761,0.1846,0.0,0.0,0.0613,0.0,0.0,0.104,0.0,0.2064,0.0675,0.0,0.381,0.3958
3023,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0088,0.0274,0.1839,0.7936,0.0,0.0,0.0,0.3958
3024,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.3735,0.3958
3025,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0094,0.0,0.0747,0.5916
3026,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0101,0.0274,0.0,0.7936,0.0,0.0,0.3735,0.3958
3027,0.0,0.0,0.1956,0.0,0.0,0.0342,0.0,0.0089,0.2421,0.0,0.7936,0.0361,0.0,0.3735,0.5916
3028,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0215,0.0224,0.381,0.5916
3029,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0551,0.0,0.381,0.5916
3030,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0,0.3735,0.5916
3031,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.012,0.2421,0.1839,0.7936,0.0,0.0,0.0,0.5916
3032,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0302,0.0,0.3735,0.3958
3033,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0135,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
3034,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0675,0.0,0.381,0.5916
3035,0.0,0.0325,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0274,0.0,0.7936,0.0,0.0199,0.0,0.5916
3036,0.0,0.1954,0.0089,0.0,0.0,0.0089,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.0089
3037,0.0,0.0,0.1846,0.1036,0.0,0.0547,0.0,0.0124,0.0274,0.0,0.2064,0.0,0.0,0.3735,0.3958
3038,0.0,0.0555,0.1974,0.0,0.0,0.7254,0.0,0.0124,0.2421,0.1839,0.7936,0.0565,0.0,0.381,0.5916
3039,0.0,0.0555,0.1974,0.0,0.0,0.0613,0.0,0.0208,0.104,0.0,0.7936,0.0361,0.0,0.3735,0.5916
3040,0.0,0.1006,0.1846,0.0,0.0,0.0293,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
3041,0.0,0.0518,0.2023,0.1036,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.381,0.3958
3042,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0752,0.7936,0.0675,0.0,0.0,0.5916
3043,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.0747,0.3958
3044,0.0,0.1954,0.1956,0.0,0.0,0.0342,0.0,0.0,0.2421,0.0,0.7936,0.0192,0.0068,0.0,0.3958
3045,0.0,0.1459,0.2075,0.0,0.0,0.0547,0.0,0.019,0.3949,0.0,0.7936,0.0565,0.0,0.3735,0.5916
3046,0.0,0.0,0.2075,0.0,0.0,0.0547,0.0,0.0,0.0115,0.0752,0.2064,0.0,0.0,0.0,0.3958
3047,0.0,0.0472,0.1974,0.0,0.0,0.7254,0.0,0.0319,0.0879,0.1839,0.7936,0.0611,0.0,0.3735,0.5916
3048,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0565,0.0,0.3735,0.5916
3049,0.0,0.1459,0.1956,0.0,0.0,0.0547,0.0,0.0,0.2421,0.0,0.2064,0.0326,0.0,0.0,0.3958
3050,0.0,0.0,0.1956,0.0,0.0,0.0547,0.0,0.0,0.0532,0.0,0.2064,0.0094,0.0152,0.381,0.3958
3051,0.0,0.0,0.2075,0.1036,0.0,0.0547,0.0,0.0086,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
3052,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0058,0.0,0.0,0.0,0.7936,0.0,0.0,0.381,0.3958
3053,0.0,0.0472,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0425,0.0,0.3735,0.5916
3054,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.019,0.2421,0.0,0.2064,0.0565,0.0,0.381,0.3958
3055,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0146,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
3056,0.0,0.0472,0.1956,0.0,0.0,0.0293,0.0,0.0085,0.0879,0.0,0.7936,0.0565,0.0,0.3735,0.5916
3057,0.0,0.0518,0.2075,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0752,0.7936,0.0,0.0,0.3735,0.5916
3058,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.2064,0.0611,0.0,0.381,0.5916
3059,0.0,0.0,0.2075,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0752,0.7936,0.0675,0.0,0.3735,0.5916
3060,0.0,0.1459,0.1974,0.0,0.0,0.0,0.0,0.0124,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
3061,0.0,0.0518,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.5916
3062,0.0,0.1459,0.1846,0.0,0.0,0.0547,0.0,0.0108,0.0732,0.1839,0.7936,0.0,0.0,0.381,0.5916
3063,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
3064,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0224,0.3735,0.5916
3065,0.0,0.032,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0565,0.0,0.381,0.3958
3066,0.0,0.0,0.2023,0.0,0.0,0.0342,0.0,0.0,0.0274,0.0,0.7936,0.0675,0.0272,0.381,0.3958
3067,0.0,0.1954,0.2075,0.0,0.0,0.0547,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.3958
3068,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.2064,0.0,0.0272,0.3735,0.5916
3069,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0208,0.104,0.0,0.7936,0.0,0.0,0.381,0.5916
3070,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.019,0.2421,0.0,0.7936,0.0551,0.0,0.381,0.5916
3071,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0115,0.1839,0.7936,0.0675,0.0,0.381,0.5916
3072,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0104,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.3958
3073,0.0,0.1459,0.0089,0.0,0.0,0.0089,0.0,0.0135,0.2421,0.0,0.7936,0.0361,0.0,0.0,0.0089
3074,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0108,0.3949,0.0,0.7936,0.0097,0.0,0.0,0.3958
3075,0.0,0.0555,0.1956,0.0,0.0,0.7254,0.0,0.0109,0.2421,0.0,0.2064,0.0,0.0,0.3735,0.5916
3076,0.0,0.1459,0.1846,0.0,0.0,0.0526,0.0,0.0046,0.2421,0.1839,0.7936,0.0611,0.0,0.381,0.5916
3077,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0274,0.1839,0.7936,0.0,0.0,0.3735,0.5916
3078,0.0,0.0,0.2075,0.1036,0.0095,0.7254,0.0,0.0,0.104,0.0752,0.7936,0.0,0.0,0.381,0.5916
3079,0.0,0.0,0.2023,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0675,0.0,0.3735,0.3958
3080,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0,0.0,0.3958
3081,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.7936,0.0,0.0,0.381,0.3958
3082,0.0,0.1954,0.2023,0.0,0.0395,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0348,0.381,0.5916
3083,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0,0.0747,0.3958
3084,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0058,0.0,0.0,0.0,0.7936,0.0551,0.0,0.0,0.5916
3085,0.0,0.1459,0.1974,0.0,0.0,0.0547,0.0,0.0097,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
3086,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.0046,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
3087,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0085,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
3088,0.0,0.0472,0.2075,0.0,0.0,0.7254,0.0,0.0208,0.2421,0.0,0.2064,0.0611,0.0,0.0,0.5916
3089,0.0,0.1954,0.1956,0.0,0.0,0.0293,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0152,0.381,0.5916
3090,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0084,0.3949,0.0,0.7936,0.0361,0.0,0.3735,0.5916
3091,0.0,0.1006,0.1956,0.0,0.0395,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.5916
3092,0.0,0.1954,0.1846,0.0,0.0,0.0526,0.0,0.019,0.2421,0.0,0.7936,0.0215,0.0,0.3735,0.3958
3093,0.0,0.1954,0.2023,0.1036,0.0,0.0613,0.0,0.0108,0.3949,0.0,0.7936,0.0302,0.0,0.3735,0.5916
3094,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.3735,0.5916
3095,0.0,0.1006,0.1956,0.0,0.0,0.0526,0.0,0.0,0.2421,0.1839,0.7936,0.0565,0.0,0.0,0.5916
3096,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0752,0.7936,0.0,0.0,0.381,0.3958
3097,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.02,0.2421,0.0,0.2064,0.0,0.0,0.3735,0.5916
3098,0.0,0.1006,0.2075,0.0,0.0,0.0293,0.0,0.012,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
3099,0.0,0.1954,0.2023,0.0,0.0,0.0613,0.0,0.0319,0.2421,0.0,0.2064,0.0094,0.0,0.381,0.3958
3100,0.0,0.1006,0.2075,0.0,0.0,0.0613,0.0,0.0104,0.3949,0.0,0.7936,0.0611,0.0,0.381,0.3958
3101,0.0,0.0,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.104,0.1839,0.7936,0.0,0.0,0.381,0.5916
3102,0.0,0.1954,0.1846,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.0,0.3958
3103,0.0,0.1954,0.2023,0.0,0.0,0.0613,0.0,0.0,0.0732,0.1839,0.7936,0.0326,0.0,0.0747,0.5916
3104,0.0,0.0,0.1846,0.0,0.0,0.0342,0.0,0.0,0.3949,0.0,0.7936,0.0326,0.0348,0.0,0.5916
3105,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0143,0.0,0.0274,0.0,0.7936,0.0,0.0,0.3735,0.5916
3106,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0082,0.2421,0.0,0.2064,0.0,0.0,0.381,0.5916
3107,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.2064,0.0425,0.0,0.3735,0.5916
3108,0.0,0.1006,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0,0.0,0.3958
3109,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0215,0.0,0.3735,0.5916
3110,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0108,0.0532,0.1839,0.7936,0.0675,0.0,0.381,0.5916
3111,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0302,0.0,0.0,0.3958
3112,0.0,0.0,0.1956,0.0,0.0,0.0613,0.0,0.0085,0.2421,0.1839,0.7936,0.0,0.0,0.0,0.3958
3113,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0146,0.0,0.0274,0.0,0.7936,0.0675,0.0,0.3735,0.5916
3114,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0551,0.0,0.381,0.5916
3115,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0425,0.0199,0.3735,0.3958
3116,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.3958
3117,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0101,0.2421,0.0,0.7936,0.0675,0.0,0.3735,0.3958
3118,0.0,0.0325,0.2023,0.0,0.0,0.7254,0.0,0.019,0.0532,0.1839,0.7936,0.0,0.0,0.381,0.5916
3119,0.0,0.1954,0.2075,0.0,0.0,0.0342,0.0,0.0,0.3949,0.0752,0.7936,0.0565,0.0,0.3735,0.3958
3120,0.0,0.1006,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0,0.0,0.3735,0.3958
3121,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0058,0.0,0.0,0.0,0.7936,0.0215,0.0,0.3735,0.5916
3122,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0,0.0747,0.3958
3123,0.0,0.0518,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0425,0.0,0.3735,0.5916
3124,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0108,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.5916
3125,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0143,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
3126,0.0,0.0082,0.1846,0.0,0.0,0.7254,0.0,0.0104,0.3949,0.0,0.2064,0.0675,0.0,0.3735,0.5916
3127,0.0,0.0,0.1846,0.0,0.0,0.0547,0.0,0.0,0.2421,0.0,0.7936,0.0565,0.0348,0.381,0.5916
3128,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.2064,0.0,0.0,0.0,0.5916
3129,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0224,0.3735,0.3958
3130,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0152,0.3735,0.5916
3131,0.0,0.0325,0.1956,0.0,0.0,0.7254,0.0,0.0208,0.0532,0.0,0.2064,0.0551,0.0,0.3735,0.3958
3132,0.0,0.1459,0.1956,0.0,0.0,0.0293,0.0,0.0,0.104,0.1839,0.2064,0.0361,0.0,0.3735,0.5916
3133,0.0,0.032,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0611,0.0199,0.381,0.5916
3134,0.0,0.0472,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0565,0.0,0.0,0.5916
3135,0.0,0.0555,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.7936,0.0,0.0,0.3735,0.5916
3136,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0199,0.381,0.3958
3137,0.0,0.0518,0.2075,0.0,0.0,0.0526,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.3735,0.3958
3138,0.0,0.032,0.1956,0.0,0.0,0.0547,0.0,0.0,0.0879,0.0,0.7936,0.0611,0.0221,0.0,0.5916
3139,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0551,0.0,0.0,0.5916
3140,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0143,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
3141,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0752,0.7936,0.0611,0.0,0.0747,0.3958
3142,0.0,0.032,0.1956,0.0,0.0,0.0613,0.0,0.0,0.0732,0.0,0.2064,0.0675,0.0,0.381,0.3958
3143,0.0,0.0518,0.1956,0.0,0.0,0.7254,0.0,0.0104,0.2421,0.1839,0.2064,0.0,0.0,0.0,0.3958
3144,0.0,0.1954,0.2023,0.0,0.0,0.0293,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.381,0.3958
3145,0.0,0.0555,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0,0.381,0.5916
3146,0.0,0.1954,0.2075,0.0,0.0,0.0613,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.3958
3147,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0551,0.0,0.0,0.5916
3148,0.0,0.0472,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0611,0.0,0.3735,0.5916
3149,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0319,0.0879,0.0,0.7936,0.0565,0.0,0.3735,0.5916
3150,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0172,0.0,0.5916
3151,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0074,0.3735,0.5916
3152,0.0,0.1459,0.1846,0.0,0.0095,0.7254,0.0,0.0,0.104,0.1839,0.2064,0.0,0.0,0.3735,0.5916
3153,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0097,0.0,0.381,0.5916
3154,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.2064,0.0,0.0,0.381,0.5916
3155,0.0,0.0555,0.1956,0.1036,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
3156,0.0,0.0,0.1956,0.0,0.0,0.0613,0.0,0.0086,0.2421,0.0,0.7936,0.0611,0.0,0.0,0.5916
3157,0.0,0.0555,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.381,0.5916
3158,0.0,0.0083,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0,0.0,0.0,0.3958
3159,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.019,0.104,0.0,0.7936,0.0302,0.0,0.0747,0.3958
3160,0.0,0.0,0.2075,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0,0.0,0.5916
3161,0.0,0.0472,0.0089,0.0,0.0,0.0089,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.381,0.0089
3162,0.0,0.1006,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0425,0.0272,0.0,0.5916
3163,0.0,0.1954,0.1846,0.0,0.0,0.0547,0.0,0.02,0.2421,0.0,0.2064,0.0,0.0,0.0747,0.5916
3164,0.0,0.0761,0.2023,0.0,0.0,0.0613,0.0,0.0,0.0732,0.0,0.7936,0.0425,0.0,0.381,0.3958
3165,0.0,0.0518,0.1956,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
3166,0.0,0.032,0.1956,0.0,0.0,0.7254,0.0,0.0089,0.2421,0.0,0.7936,0.0,0.0,0.0747,0.5916
3167,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0103,0.0879,0.0,0.7936,0.0,0.0,0.3735,0.5916
3168,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0224,0.0747,0.5916
3169,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0,0.381,0.3958
3170,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0109,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.5916
3171,0.0,0.0518,0.1974,0.0,0.0,0.0547,0.0,0.0,0.0732,0.1839,0.7936,0.0,0.0,0.381,0.5916
3172,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0172,0.381,0.5916
3173,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0076,0.381,0.5916
3174,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.0,0.3958
3175,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.2064,0.0611,0.0,0.381,0.3958
3176,0.0,0.0472,0.1956,0.0,0.0,0.0342,0.0,0.0319,0.2421,0.0,0.7936,0.0551,0.0,0.3735,0.3958
3177,0.0,0.0555,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0565,0.0,0.0,0.5916
3178,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0675,0.0,0.3735,0.5916
3179,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.2064,0.0565,0.0,0.381,0.3958
3180,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0101,0.0732,0.0,0.2064,0.0,0.0,0.381,0.5916
3181,0.0,0.032,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.3958
3182,0.0,0.0325,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0272,0.381,0.3958
3183,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0348,0.0747,0.5916
3184,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.1839,0.7936,0.0611,0.0,0.0,0.5916
3185,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.0,0.5916
3186,0.0,0.1459,0.1956,0.0,0.0,0.7254,0.0,0.0082,0.104,0.0,0.7936,0.0,0.0,0.3735,0.5916
3187,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0068,0.3735,0.3958
3188,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0752,0.2064,0.0,0.0,0.381,0.5916
3189,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0192,0.0,0.0,0.5916
3190,0.0,0.0,0.2075,0.0,0.0,0.0293,0.0,0.0135,0.0879,0.1839,0.7936,0.0551,0.0,0.381,0.5916
