token_id,1/1,4:20 watch,background,beard,chain,eyes,hat over headphones,hat under headphones,headphones,long hair,mouth,shirt,short hair,smoke,type
250,0,oyster gold,orange,0,0,regular eyes,0,knit atlanta,black headphones,0,smile,collared shirt green,0,0,charcoal mfer
251,0,sub black,blue,0,silver chain,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig black,plain mfer
252,0,oyster silver,green,0,0,regular eyes,0,0,white headphones,0,flat,hoodie down blue,0,cig white,plain mfer
253,0,sub black,orange,0,0,regular eyes,0,0,blue headphones,0,smile,collared shirt turquoise,0,cig black,charcoal mfer
254,0,sub black,red,full beard,0,regular eyes,0,0,white headphones,long hair black,flat,0,0,pipe,plain mfer
255,0,sub red,red,full beard,0,regular eyes,0,0,black headphones,0,smile,hoodie down blue,0,0,plain mfer
256,0,sub black,orange,0,0,purple shades,0,0,white headphones,0,smile,0,mohawk green,cig black,plain mfer
257,0,oyster silver,green,0,0,regular eyes,0,0,green headphones,0,smile,hoodie down white,0,cig white,charcoal mfer
258,0,0,blue,0,0,regular eyes,0,bandana red,green headphones,0,smile,0,0,cig white,plain mfer
259,0,0,red,0,0,regular eyes,0,0,white headphones,0,smile,0,mohawk black,cig black,plain mfer
260,0,sub bat (blue/black),yellow,0,0,regular eyes,0,headband green/white,white headphones,0,smile,collared shirt green,0,cig black,plain mfer
261,0,sub black,green,0,0,regular eyes,0,0,red headphones,long hair yellow,smile,0,0,cig black,charcoal mfer
262,0,oyster silver,red,0,0,regular eyes,0,knit chicago,green headphones,long hair black,smile,0,0,pipe,plain mfer
263,0,0,green,0,0,eye mask,0,0,red headphones,long hair black,smile,hoodie down green,0,cig white,charcoal mfer
264,0,sub lantern (green),yellow,full beard,0,regular eyes,0,bandana dark gray,blue headphones,0,smile,0,0,cig white,plain mfer
265,0,argo white,yellow,0,0,regular eyes,0,bandana dark gray,black headphones,0,flat,collared shirt white,0,cig white,charcoal mfer
266,0,0,yellow,0,0,regular eyes,0,knit cleveland,black headphones,0,smile,0,0,cig black,plain mfer
267,0,0,red,full beard,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,charcoal mfer
268,0,sub red,orange,0,0,vr,0,bandana blue,black headphones,0,smile,collared shirt yellow,0,cig white,plain mfer
269,0,sub turquoise,yellow,0,0,regular eyes,0,0,blue headphones,0,flat,hoodie down gray,mohawk blue,0,charcoal mfer
270,0,sub red,red,full beard,0,regular eyes,0,bandana blue,white headphones,long hair black,flat,collared shirt blue,0,cig white,plain mfer
271,0,sub rose,blue,0,0,regular eyes,0,0,gold headphones,long hair black,flat,0,0,cig black,plain mfer
272,0,0,orange,0,0,regular eyes,0,0,green headphones,0,smile,0,mohawk green,cig white,charcoal mfer
273,0,sub bat (blue/black),red,full beard,0,regular eyes,0,0,black headphones,0,smile,0,messy yellow,cig black,charcoal mfer
274,0,sub red,red,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down white,0,cig white,charcoal mfer
275,0,oyster gold,orange,0,0,regular eyes,0,0,white headphones,0,smile,0,0,cig black,plain mfer
276,0,sub rose,orange,0,0,regular eyes,0,0,pink headphones,0,flat,collared shirt white,0,0,plain mfer
277,0,0,green,0,0,regular eyes,0,0,black headphones,0,flat,hoodie down blue,0,cig black,charcoal mfer
278,0,sub red,blue,0,0,regular eyes,0,0,green headphones,long hair black,smile,0,0,cig white,plain mfer
279,0,oyster silver,blue,0,0,3D glasses,0,0,pink headphones,long hair black,flat,hoodie down gray,0,0,plain mfer
280,0,sub red,green,0,0,regular eyes,0,0,green headphones,0,flat,0,mohawk yellow,cig white,plain mfer
281,0,sub red,red,0,0,nerd glasses,0,0,black headphones,0,flat,hoodie down green,0,cig black,charcoal mfer
282,0,oyster gold,red,0,0,regular eyes,0,0,black headphones,0,flat,hoodie down gray,mohawk black,cig white,charcoal mfer
283,0,sub red,yellow,0,0,vr,0,0,black headphones,0,flat,collared shirt green,0,cig white,plain mfer
284,0,sub blue,blue,full beard,0,purple shades,0,0,black headphones,long hair yellow,smile,0,0,0,plain mfer
285,0,sub black,blue,0,0,3D glasses,0,0,pink headphones,0,smile,hoodie down green,0,0,plain mfer
286,0,sub red,orange,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down green,0,cig white,charcoal mfer
287,0,sub red,orange,0,0,regular eyes,0,0,white headphones,0,smile,0,messy red,cig black,plain mfer
288,0,sub red,yellow,0,0,3D glasses,0,0,pink headphones,long hair black,smile,0,0,cig black,plain mfer
289,0,sub lantern (green),blue,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig white,plain mfer
290,0,sub turquoise,orange,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt blue,0,cig white,plain mfer
291,0,oyster silver,red,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,collared shirt blue,0,cig white,plain mfer
292,0,0,yellow,0,0,vr,0,0,blue headphones,0,smile,0,0,cig black,charcoal mfer
293,0,0,blue,0,0,regular eyes,0,0,green headphones,long hair black,smile,0,0,cig white,charcoal mfer
294,0,sub blue,blue,0,0,shades,hoodie,0,pink headphones,0,flat,0,0,cig white,plain mfer
295,0,sub black,orange,0,0,shades,0,knit san fran,black headphones,0,smile,0,0,cig white,plain mfer
296,0,0,blue,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down blue,0,cig black,plain mfer
297,0,oyster gold,blue,0,0,regular eyes,0,headband pink/white,black headphones,0,smile,0,0,cig black,plain mfer
298,0,oyster silver,blue,0,0,regular eyes,0,cap monochrome,red headphones,long hair black,smile,0,0,cig white,plain mfer
299,0,sub lantern (green),green,0,0,regular eyes,0,0,blue headphones,0,flat,collared shirt pink,0,cig black,plain mfer
300,0,oyster gold,red,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
301,0,oyster silver,yellow,0,0,regular eyes,0,0,gold headphones,long hair black,smile,0,0,cig white,charcoal mfer
302,0,sub black,yellow,0,0,regular eyes,0,bandana blue,red headphones,long hair black,smile,0,0,0,charcoal mfer
303,0,0,orange,0,0,nerd glasses,0,bandana dark gray,pink headphones,long hair black,smile,collared shirt pink,0,cig white,charcoal mfer
304,0,0,green,full beard,0,regular eyes,0,0,pink headphones,0,flat,0,0,cig black,plain mfer
305,0,oyster silver,blue,0,0,shades,0,0,black headphones,0,flat,collared shirt blue,0,pipe,charcoal mfer
306,0,sub blue,red,0,0,regular eyes,0,headband blue/red,black headphones,0,smile,0,0,pipe,plain mfer
307,0,0,yellow,0,0,3D glasses,0,0,red headphones,0,smile,0,0,0,plain mfer
308,0,sub blue,blue,0,0,regular eyes,0,0,white headphones,long hair black,flat,0,0,cig black,charcoal mfer
309,0,0,yellow,0,0,vr,0,0,white headphones,0,smile,collared shirt turquoise,0,cig white,plain mfer
310,0,sub blue,green,0,0,purple shades,0,0,green headphones,0,smile,0,0,cig white,charcoal mfer
311,0,oyster silver,green,0,0,regular eyes,0,0,pink headphones,long hair yellow,flat,collared shirt white,0,cig white,plain mfer
312,0,argo white,orange,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig white,plain mfer
313,0,sub bat (blue/black),blue,0,0,regular eyes,0,0,lined headphones,long hair black,smile,0,0,cig white,charcoal mfer
314,0,oyster gold,red,0,gold chain,regular eyes,0,0,green headphones,0,smile,0,messy purple,pipe,plain mfer
315,0,oyster silver,yellow,0,0,regular eyes,0,0,black headphones,0,flat,0,messy purple,cig black,plain mfer
316,0,oyster silver,blue,0,0,regular eyes,0,0,black headphones,0,smile,0,0,cig black,plain mfer
317,0,sub black,green,0,0,regular eyes,0,knit chicago,black headphones,0,smile,hoodie down white,0,cig black,charcoal mfer
318,0,sub black,green,0,0,regular eyes,cowboy hat,0,white headphones,0,smile,0,0,0,charcoal mfer
319,0,sub blue,green,0,0,regular eyes,0,knit buffalo,pink headphones,0,smile,0,0,cig white,plain mfer
320,0,0,yellow,0,0,regular eyes,0,0,green headphones,0,smile,0,0,cig white,plain mfer
321,0,0,yellow,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,messy purple,cig white,charcoal mfer
322,0,oyster silver,yellow,0,0,purple shades,pilot helmet,0,0,0,flat,0,0,pipe,charcoal mfer
323,0,sub turquoise,orange,0,0,purple shades,0,0,white headphones,0,smile,0,mohawk red,pipe,plain mfer
324,0,0,orange,0,0,regular eyes,0,0,red headphones,0,flat,0,0,0,plain mfer
325,0,0,blue,full beard,0,regular eyes,0,0,gold headphones,long hair black,smile,0,0,0,plain mfer
326,0,sub blue,red,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,mohawk black,cig white,plain mfer
327,0,0,yellow,0,0,regular eyes,0,0,green headphones,long hair black,flat,0,0,cig white,charcoal mfer
328,0,0,yellow,0,0,regular eyes,top hat,0,white headphones,0,smile,collared shirt white,0,cig black,plain mfer
329,0,oyster gold,yellow,0,0,nerd glasses,0,0,black headphones,0,smile,0,0,cig white,plain mfer
330,0,0,yellow,0,0,regular eyes,0,beanie,white headphones,long hair black,smile,0,0,cig white,charcoal mfer
331,0,sub red,green,0,0,shades,0,0,lined headphones,long hair yellow,smile,0,0,cig white,plain mfer
332,0,sub blue,green,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down white,0,cig black,charcoal mfer
333,0,0,blue,0,0,3D glasses,0,bandana red,black headphones,0,smile,0,0,cig black,plain mfer
334,0,sub rose,orange,0,0,regular eyes,cowboy hat,0,black headphones,0,smile,hoodie down blue,0,0,charcoal mfer
335,0,oyster silver,blue,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,mohawk black,cig white,charcoal mfer
336,0,sub blue,red,0,0,regular eyes,0,bandana dark gray,pink headphones,long hair black,flat,0,0,cig white,plain mfer
337,0,sub black,yellow,0,0,eye mask,0,headband blue/green,pink headphones,0,smile,collared shirt white,0,cig black,charcoal mfer
338,0,sub black,red,0,0,regular eyes,0,bandana red,black headphones,0,smile,0,0,cig white,plain mfer
339,0,sub red,blue,0,0,regular eyes,0,0,black headphones,0,flat,collared shirt pink,0,cig black,plain mfer
340,0,sub black,orange,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,0,0,charcoal mfer
341,0,0,green,0,0,3D glasses,0,0,green headphones,0,smile,hoodie down gray,0,cig black,plain mfer
342,0,sub red,orange,0,0,3D glasses,0,0,black headphones,0,flat,0,mohawk black,cig white,plain mfer
343,0,sub blue,green,0,0,regular eyes,0,0,white headphones,0,smile,0,mohawk blue,cig white,plain mfer
344,0,argo black,red,0,0,regular eyes,0,headband blue/white,white headphones,0,smile,hoodie down gray,0,cig white,charcoal mfer
345,0,sub red,green,0,0,regular eyes,0,beanie,white headphones,0,flat,0,0,cig black,plain mfer
346,0,argo white,orange,0,0,3D glasses,0,0,black headphones,0,smile,0,0,cig black,plain mfer
347,0,sub black,green,full beard,0,regular eyes,0,0,black headphones,0,smile,0,mohawk green,0,charcoal mfer
348,0,0,red,0,0,eye mask,0,0,white headphones,0,flat,0,mohawk yellow,0,charcoal mfer
349,0,sub black,green,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down blue,0,cig white,charcoal mfer
350,0,sub black,orange,0,0,vr,0,headband blue/white,black headphones,0,flat,0,0,cig white,plain mfer
351,0,0,orange,0,0,regular eyes,0,headband pink/white,white headphones,long hair black,smile,collared shirt green,0,cig black,plain mfer
352,0,oyster silver,green,full beard,0,regular eyes,0,0,white headphones,long hair black,flat,hoodie down green,0,cig black,plain mfer
353,0,0,orange,0,0,regular eyes,0,0,pink headphones,0,smile,hoodie down gray,0,cig white,plain mfer
354,0,0,orange,0,0,shades,0,0,white headphones,long hair black,smile,0,0,cig black,charcoal mfer
355,0,oyster silver,yellow,0,0,regular eyes,0,0,red headphones,0,smile,collared shirt green,mohawk blue,cig white,plain mfer
356,0,sub cola (blue/red),orange,0,0,regular eyes,0,0,white headphones,0,flat,hoodie down blue,0,cig black,charcoal mfer
357,0,sub red,blue,0,0,regular eyes,cowboy hat,0,black headphones,0,smile,0,0,0,plain mfer
358,0,sub black,red,0,0,regular eyes,0,knit buffalo,black headphones,0,flat,collared shirt blue,0,cig white,plain mfer
359,0,sub lantern (green),blue,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,collared shirt pink,0,cig black,plain mfer
360,0,sub turquoise,yellow,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig white,plain mfer
361,0,argo black,blue,0,0,regular eyes,0,bandana dark gray,black headphones,0,smile,collared shirt white,0,cig white,charcoal mfer
362,0,oyster silver,yellow,0,0,regular eyes,0,0,black headphones,0,flat,collared shirt blue,0,0,charcoal mfer
363,0,0,blue,0,0,regular eyes,0,knit cleveland,white headphones,0,flat,collared shirt pink,0,cig black,plain mfer
364,0,oyster gold,red,0,0,regular eyes,0,0,red headphones,0,smile,0,0,cig white,plain mfer
365,0,0,yellow,full beard,0,regular eyes,0,0,white headphones,0,smile,collared shirt blue,0,cig black,plain mfer
366,0,0,orange,0,0,regular eyes,0,knit kc,red headphones,long hair yellow,smile,0,0,0,plain mfer
367,0,sub lantern (green),graveyard,full beard,0,zombie eyes,0,beanie monochrome,pink headphones,0,flat,hoodie down green,0,cig white,zombie mfer
368,0,0,yellow,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,0,plain mfer
369,0,sub red,green,0,0,regular eyes,0,0,white headphones,long hair black,smile,0,0,cig white,plain mfer
370,0,0,yellow,0,0,regular eyes,hoodie,0,pink headphones,0,smile,0,0,cig white,plain mfer
371,0,0,orange,0,0,regular eyes,0,0,pink headphones,0,smile,hoodie down blue,0,cig white,charcoal mfer
372,0,0,graveyard,0,0,zombie eyes,0,cap purple,red headphones,long hair black,flat,collared shirt white,0,cig white,zombie mfer
373,0,sub rose,yellow,full beard,0,regular eyes,hoodie,0,red headphones,0,smile,0,0,cig black,charcoal mfer
374,0,0,red,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk yellow,cig white,plain mfer
375,0,oyster gold,green,0,0,nerd glasses,0,0,white headphones,0,smile,collared shirt white,0,cig black,charcoal mfer
376,0,sub black,blue,full beard,0,regular eyes,0,0,white headphones,0,smile,0,0,cig black,plain mfer
377,0,sub black,green,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt blue,0,cig black,plain mfer
378,0,0,yellow,0,0,regular eyes,cowboy hat,0,gold headphones,0,smile,0,0,cig white,plain mfer
379,0,oyster silver,red,0,0,regular eyes,0,0,white headphones,0,flat,0,0,cig white,charcoal mfer
380,0,sub black,blue,0,0,regular eyes,0,0,black headphones,0,flat,collared shirt pink,0,cig white,plain mfer
381,0,0,blue,full beard,0,regular eyes,0,headband blue/white,black headphones,0,flat,hoodie down white,0,cig white,plain mfer
382,0,0,yellow,0,0,regular eyes,0,0,black headphones,0,flat,0,messy purple,cig black,charcoal mfer
383,0,sub lantern (green),red,0,0,regular eyes,0,0,green headphones,0,smile,hoodie down white,0,cig white,charcoal mfer
384,0,sub red,red,0,0,regular eyes,0,bandana red,pink headphones,0,flat,0,0,cig black,charcoal mfer
385,0,0,blue,0,0,regular eyes,0,0,green headphones,0,smile,hoodie down gray,0,cig white,plain mfer
386,0,sub red,blue,0,0,vr,0,0,black headphones,0,smile,hoodie down pink,0,pipe,charcoal mfer
387,0,oyster silver,orange,0,0,regular eyes,0,knit buffalo,lined headphones,0,smile,hoodie down white,0,pipe,plain mfer
388,0,sub lantern (green),yellow,0,0,regular eyes,0,knit baltimore,black headphones,0,smile,0,0,pipe,charcoal mfer
389,0,sub blue,green,0,0,regular eyes,0,0,pink headphones,long hair black,smile,collared shirt turquoise,0,cig black,charcoal mfer
390,0,0,blue,0,0,shades,0,0,black headphones,0,smile,0,messy red,cig black,charcoal mfer
391,0,sub black,blue,0,0,eye mask,0,0,green headphones,long hair black,smile,0,0,cig black,charcoal mfer
392,0,oyster silver,orange,0,0,nerd glasses,0,0,blue headphones,long hair black,flat,hoodie down white,0,cig white,charcoal mfer
393,0,sub turquoise,red,0,0,regular eyes,pilot helmet,0,0,0,smile,hoodie down gray,0,cig black,plain mfer
394,0,sub black,blue,0,0,regular eyes,0,0,pink headphones,0,smile,hoodie down blue,messy yellow,cig white,plain mfer
395,0,oyster silver,orange,0,0,eye mask,0,bandana dark gray,black headphones,0,flat,0,0,cig black,plain mfer
396,0,argo black,orange,full beard,0,regular eyes,0,knit buffalo,black headphones,0,smile,0,0,cig white,plain mfer
397,0,sub blue,blue,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down pink,messy red,cig black,charcoal mfer
398,0,0,green,0,0,regular eyes,0,bandana red,red headphones,0,flat,0,0,cig black,plain mfer
399,0,sub red,orange,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down pink,mohawk green,cig black,plain mfer
400,0,0,green,0,0,regular eyes,0,0,white headphones,0,smile,collared shirt turquoise,messy red,cig black,charcoal mfer
401,0,0,yellow,0,0,regular eyes,0,0,pink headphones,0,flat,0,0,cig white,plain mfer
402,0,oyster gold,yellow,full beard,0,regular eyes,0,0,black headphones,0,flat,collared shirt blue,0,cig black,plain mfer
403,0,0,orange,0,0,regular eyes,0,0,black headphones,0,smile,0,messy yellow,pipe,plain mfer
404,0,0,red,0,0,regular eyes,0,0,green headphones,0,smile,0,0,cig black,plain mfer
405,0,sub lantern (green),orange,0,silver chain,regular eyes,0,0,red headphones,0,smile,0,0,0,plain mfer
406,0,argo black,red,full beard,0,purple shades,0,bandana red,white headphones,0,smile,collared shirt blue,0,0,plain mfer
407,0,sub turquoise,blue,0,0,regular eyes,0,headband green/white,white headphones,0,smile,0,0,0,charcoal mfer
408,0,0,green,0,0,regular eyes,0,0,black headphones,0,smile,0,messy purple,0,charcoal mfer
409,0,sub black,blue,0,0,eye mask,0,0,pink headphones,long hair black,smile,0,0,cig white,charcoal mfer
410,0,sub lantern (green),green,0,0,regular eyes,0,headband green/white,pink headphones,0,smile,0,0,cig white,charcoal mfer
411,0,0,blue,0,0,eye mask,0,knit san fran,black headphones,0,smile,collared shirt green,0,0,charcoal mfer
412,0,sub black,yellow,full beard,0,regular eyes,0,0,pink headphones,0,smile,0,0,cig white,plain mfer
413,0,sub black,orange,full beard,0,regular eyes,0,0,black headphones,0,smile,0,mohawk black,0,plain mfer
414,0,sub red,red,0,0,regular eyes,0,0,red headphones,0,smile,0,0,0,charcoal mfer
